year,01,02,03,04,05,06,07,08,09,10,11,12
2022,-0.2569511642977549,0.19736838104130494,0.11533189542632671,-0.20995010151471616,-0.34665029232276734,-0.25277903490374587,0.22411053274168635,-0.1033637301256547,0.04383052825034173,-0.00830105193291375,0.030686559025260074,-0.13315048279488362
2023,0.20792224925700542,-0.01915214913452301,0.04193732940074013,-0.049915349305718504,-0.0009161342902109793,0.2276777593674908,0.09141427928244306,-0.19879511192346566,0.06804476562123085,0.03198879632675622,0.0019011803245863046,0.1238248606821466
