year,01,02,03,04,05,06,07,08,09,10,11,12
2022,-0.04149561331952967,-0.0084642843752194,0.022187510448400616,0.027344563188950177,0.030958887175579264,0.039274041520239056,-0.017181968225010058,0.0066648724351972,0.02493242902659576,-0.06355305748791729,-0.013068656095564624,0.006125544805113403
2023,0.0005660671685103758,-0.022936123322377377,-0.006299540224923739,0.002308898122112657,0.03586118304964203,-0.007550593911320402,-0.020766844173086718,-0.010349273649964186,-0.005867673781582372,-0.014124483202520688,0.013482119841163431,0.014662503099870383
