year,01,02,03,04,05,06,07,08,09,10,11,12
2022,-0.0851957535759218,0.041316933116529064,0.05190978063064455,-0.08461822564517829,-0.02435752885028153,-0.09681398989037748,0.0822254788740846,-0.007668812845920914,-0.10067942204542069,0.08861831669532116,0.056803003265313734,-0.04041588642692784
2023,0.0394874325533725,-0.04105443622368876,0.030030914177088475,0.01394076529872379,-0.045561745064106485,0.029199346903625356,0.05123621742287221,0.006436667484986502,-0.0004960208566076041,-0.04455789428213819,0.023115547822978755,0.036432908516048856
