year,01,02,03,04,05,06,07,08,09,10,11,12
2022,-0.05763501670958904,0.027097152540930036,0.05382284364752543,-0.0891021583245456,-0.03326221258179329,-0.12108050408801208,0.10050094832498657,-0.03955956732328003,-0.0894131922930893,0.09292267090352158,0.07446850270321304,-0.05385671087612631
2023,0.09606437549188573,-0.04291533293253347,0.03237319899673374,-0.001168389435934225,-0.03790193849144974,0.0842438390843343,0.05675874389080193,-0.05820141244906196,-0.022477130477308815,-0.014158582778434958,0.07720364359285892,0.07065793788622332
