ticker,weight
CR_TRX-USD,0.2
CR_BTC-USD,0.2
CR_ETH-USD,0.17883822096279234
CR_XLM-USD,0.102216440225013
CR_BCH-USD,0.09144355851088141
CR_LTC-USD,0.08924371774967726
CR_EOS-USD,0.07926636169858739
CR_XRP-USD,0.02977970133194237
CR_ADA-USD,0.02921199952110625
CR_ETC-USD,0.0
