ticker,weight
MRK,0.042838273321276266
ABBV,0.035286628482067615
WMT,0.034142469347282746
AMGN,0.03230678100415404
KO,0.02961922983575091
GILD,0.027232236595831863
DUK,0.02659992178427086
EA,0.025573209751279566
SO,0.02532402933254187
T,0.024462502211020556
