ticker,weight
CR_TRX-USD,0.14218879390809275
CR_BTC-USD,0.12395372869275624
CR_ETH-USD,0.09948062647029506
CR_BCH-USD,0.09504807698723317
CR_LTC-USD,0.09435742339367718
CR_EOS-USD,0.09340425075599268
CR_XLM-USD,0.09186534034418639
CR_ADA-USD,0.09042909461077829
CR_XRP-USD,0.08775442046470043
CR_ETC-USD,0.08151824437228793
