ticker,weight
ABBV,0.09999999999999992
AMGN,0.09999999999999992
XOM,0.09999999999999992
OXY,0.09999999999999992
MRK,0.09999999999999992
GE,0.09999999999999992
TMUS,0.09163261217152839
SO,0.08226697022349927
SLB,0.07151346643642542
NUE,0.05129638157878736
