ticker,weight
MRK,0.039559282860772024
ABBV,0.03309024297377889
WMT,0.03163069828838216
AMGN,0.03046703833155287
KO,0.027530221088864614
DUK,0.025632644575740243
GILD,0.025609042678850315
SO,0.02417849756450185
EA,0.02341301781881826
T,0.023076903965331522
