ticker,weight
ABBV,0.09999999999999987
AMGN,0.09999999999999987
MRK,0.09999999999999987
GE,0.09999999999999987
XOM,0.09999999999999987
OXY,0.09999999999999987
TMUS,0.08194345058062398
SLB,0.07014079195788121
SO,0.06979284165216684
NUE,0.05367326107338252
