year,01,02,03,04,05,06,07,08,09,10,11,12
2022,-0.013874856016775294,-0.006953631663962678,0.040205639889620004,-0.06466012578241032,0.039296974714235766,-0.09452602484903139,0.07365921827365285,-0.02831530936044313,-0.11566239826427327,0.11353636382462451,0.07877935091744415,-0.03800488190801621
2023,0.0739880951251024,-0.04872687284523236,0.02809467007212607,0.007975227375383032,-0.045551857222896786,0.05501359591054045,0.04657725890362152,-0.028447656061852955,-0.03999843990931495,-0.023884277313935498,0.09151590284597422,0.0588656329561863
