year,01,02,03,04,05,06,07,08,09,10,11,12
2022,-0.016564317465343592,-0.013886660256976047,0.05666878570571221,-0.03680889838725954,0.019400121063800402,-0.0583607916479697,0.028788836239183935,-0.02615892089179872,-0.07800047465052184,0.11004694190717168,0.06012623725433275,-0.022323588314623888
2023,0.006729330405733647,-0.0481731457617981,0.036708492601486675,0.016069717317334753,-0.05735683721653584,0.027226727074130874,0.02484280869515776,-0.01949519630752905,-0.016942773312855763,-0.014725797819421182,0.043245838227305766,0.04000230147874073
