year,01,02,03,04,05,06,07,08,09,10,11,12
2022,-0.2603497489673955,0.20489279514699077,0.10909494596368408,-0.18483534929728263,-0.30753106034123334,-0.29212491826108766,0.1611970837821357,-0.10541117010778067,0.07726863442869769,0.04237543375449815,-0.03198601384576916,-0.1314180404942653
2023,0.16499072363912326,0.00010516473051391806,0.07553849501446441,-0.058446544866758376,0.020027575983690316,0.08767550280044523,0.19074095124901036,-0.22003191738458516,0.08894524466534315,0.05336180580933969,0.04329276883997002,0.11370611908484007
