year,01,02,03,04,05,06,07,08,09,10,11,12
2022,-0.04031584745532846,-0.04128858173268857,0.025693292781631794,-0.04776174043087211,0.043777134666788564,-0.06851071002387965,0.04332280285431955,-0.017592903235298163,-0.06677121666806418,0.13374956805382365,0.06826983246622964,-0.023365082043774077
2023,0.01632890176298396,-0.06070941334456226,0.032256960662397915,0.02212204164945386,-0.07020814711408918,0.028211038836583713,0.015015746621585002,-0.02532284090834891,-0.031973628681040256,0.00432236160695032,0.04640413990608816,0.039572549594587336
