year,01,02,03,04,05,06,07,08,09,10,11,12
2022,-0.02229220750139249,-0.011204034117206274,0.042404470360257074,-0.058081578479339147,0.032557713723011084,-0.08114604609232445,0.05739323542092323,-0.02812782703832062,-0.10614150231662678,0.10433807341823376,0.07214142259361944,-0.031530500690116425
2023,0.055508948082405585,-0.051470365583235145,0.0270325203071049,0.011089242976153768,-0.05405482575180254,0.04866069622137914,0.039107658149156954,-0.026799550895834856,-0.036174249041081574,-0.020997735381763638,0.07946192340047498,0.055022721536159835
