year,01,02,03,04,05,06,07,08,09,10,11,12
2022,-0.1398914746795814,0.09843458224617363,0.08149383336092075,-0.09665271243547646,-0.05782736014192713,-0.1045401056288765,0.07841192846323541,-0.006632340631491096,-0.10885612682461243,0.11660000607643073,0.04553707561341391,-0.047006210970958806
2023,0.03196401292208906,-0.042989727970988434,0.018793569323456216,0.013792946269469697,-0.03637241619610443,0.03765780325021684,0.04338781096191635,0.0035476892266639304,-0.0053970545465139574,-0.04344093494285972,0.013194558873677709,0.036760969646567165
