ticker,weight
MRK,0.1
WMT,0.1
ABBV,0.09028961397732685
AMGN,0.0810322238072555
KO,0.07975788978839222
EA,0.07277224972095822
GILD,0.04888880281212221
O,0.044408532854307126
CVX,0.041650872082707284
DUK,0.03901165366302184
