date,equity_equal_weight,equity_min_variance,equity_max_sharpe,equity_risk_parity,equity_min_cvar,crypto_equal_weight,crypto_min_variance,crypto_max_sharpe,crypto_risk_parity,crypto_min_cvar,combined_equal_weight,combined_min_variance,combined_max_sharpe,combined_risk_parity,combined_min_cvar,equity_sentiment_tilt,equity_sentiment_momentum
2022-01-18,-0.010761970773172893,-0.0017836294841588702,-0.015070248867931008,-0.00945145952138962,-0.004974132151102363,-0.015388287946141766,-0.026427168276072992,-0.016768147841117815,-0.015661444232035106,-0.025710843573200675,-0.011533023635334368,-0.0022931471926450234,-0.019542988545501634,-0.009900845675864415,-0.0049741321511023485,-0.016358808804638157,-0.008488766245121205
2022-01-19,-0.006784420342637871,0.0077600964998543395,-0.006570598145226006,-0.0033923284001713193,-0.0008592631477122902,-0.029012441761665654,-0.02456968269939126,-0.032267803831072465,-0.02811045711590454,-0.027870029334846957,-0.010489090579142503,0.006962911757210807,-0.016992503535988263,-0.005716180551771476,-0.0008592631477122754,-0.008740693045136635,-0.013761783545303483
2022-01-20,-0.011862060931541647,-0.010722439329119883,-0.021455032788121005,-0.011320973378222585,-0.010452835292483396,-0.04252286623358551,-0.03686939354254047,-0.0445130746290331,-0.04135923368128267,-0.03961651279311996,-0.016972195148548957,-0.011063941484439828,-0.027624568768689257,-0.013954584203820864,-0.010452835292483371,-0.022423946677395418,-0.006355161742353089
2022-01-21,-0.012930960558085396,-0.004297388046886893,-0.015245286881067622,-0.010531869224122681,-0.001382486812579024,-0.11571254110166601,-0.11741154795913247,-0.11697747107081388,-0.11556548522433296,-0.11630187356194187,-0.030061223982015495,-0.005360522508517545,-0.04609784169520112,-0.019762518315613462,-0.0013824868125790245,-0.0175688179620932,-0.005482536860465112
2022-01-24,0.002307455792883594,-0.002701826945454329,0.0027836898323663237,0.001515395573038304,-0.001958487536604843,-0.028662159065224815,-0.026495585840130773,-0.02797997249047754,-0.02711465681088943,-0.027687631512616124,-0.0028541466834678068,-0.0020717244927240808,-0.0070774296744757536,-0.001102896361357316,-0.001958487536604867,0.003969575472389989,0.000832754041260153
2022-01-25,-0.003389437755906941,-0.005456398846606855,-0.013146208579217906,-0.0056907663556038145,-0.002508922312592755,0.0004887591135445127,0.0012894624653655672,-0.0006705929521207191,0.0008454444715889013,0.0010748320241624246,-0.002743071610998366,-0.0053053036666194445,-0.010533934115823058,-0.0048592808084216505,-0.002508922312592762,-0.012436706002512406,-0.00884588129626826
2022-01-26,-0.008848441165001993,-0.013939403222045031,-0.007056415877617002,-0.010331775410570608,-0.019003322405239158,0.005058996734153465,0.005790632911012049,0.01036078045675261,0.004836078948049954,0.00930627686747148,-0.006530534848476083,-0.014161545697311893,-0.0009373229811597898,-0.009023281555973811,-0.019003322405239158,-0.00771183870636568,-0.00476592441277
2022-01-27,-0.0034117832324707773,0.0011560908913076397,-0.014927338054363902,-0.0031888223047454307,-0.001851288172422783,-0.008704446363619856,-0.008471543842191327,-0.011376052274053684,-0.00813845346724764,-0.01146301966069356,-0.004293893754328957,0.0009855757440642259,-0.01572032968776325,-0.003557134633015452,-0.001851288172422758,-0.010957787447161303,0.000863843401363793
2022-01-28,0.016886259704974198,0.010419074554198158,0.02424998103563078,0.016849616944073036,0.015639111695263913,0.025426408633765198,0.024574589266114777,0.026183934052384696,0.025129122443477248,0.024071151503688572,0.018309617859772698,0.010615539665572441,0.024586515387320765,0.017644834370445783,0.015639111695263927,0.02492984478595356,0.0011548716890348862
2022-01-31,0.014021638256743595,0.008709261459764486,0.024431068652202258,0.013465124663727073,0.0071857927903180244,0.014535726144460116,0.017562846201449153,0.020045910869436342,0.014812386556127972,0.018356272722531736,0.014107319571363013,0.008839180282649775,0.025202600925950617,0.013427221804423588,0.007185792790318014,0.0227871905302503,0.0031761944466296597
2022-02-01,0.010950258432124882,0.0010914601267680768,0.022735326796023823,0.007994578582393712,-0.004444740797605802,0.023033684182255224,0.026943933382225387,0.024500792917644544,0.022804892779546306,0.021088921042646203,0.012964162723813271,0.0017109925878803826,0.027516169762183518,0.009346016531438572,-0.004444740797605814,0.027401422918117768,0.0022735337837581694
2022-02-02,0.009991702955684325,0.009822081293858585,0.023906403474708633,0.010220289238218593,0.009380895105630652,-0.0392681340350189,-0.04164395496906335,-0.041613223112061934,-0.039690383687384125,-0.039604462458521894,0.0017817301239004546,0.008876639714181792,0.009407385184350943,0.00576039534953918,0.009380895105629469,0.027594307794411185,0.0027247917749138734
2022-02-03,-0.009513828554154826,-0.004341330162003231,-0.014624981791591296,-0.008503962747090716,-0.009437008060235235,0.015430349548788726,0.013088404186948082,0.010773670558120719,0.014823832827525186,0.013239886625577228,-0.00535646553699757,-0.003981108135603948,-0.007513308189295507,-0.006444323575394327,-0.009437008060236838,-0.014445051039466156,-0.006093500412220648
2022-02-04,-0.0009650934505631592,-0.006063565608585116,-0.0010442565950295887,-0.0021266696554016894,-0.003791279354799733,0.08722734863520698,0.09532599439331645,0.09207690676053819,0.08905013809185225,0.09290848331591174,0.013733646897065197,-0.005505886662006448,0.02231532979660903,0.005761046233427428,-0.0037912793548005733,-0.0015172605741855943,-0.0017385637312319435
2022-02-07,0.0023266470700742483,0.0032057797763481374,0.005282418948720077,0.001748535389123524,-0.002491515479991095,0.07049951598030697,0.058975065139080865,0.04770768058255552,0.06803603269522684,0.0602295517046819,0.013688791888446367,0.003249291727122856,0.014794950906954268,0.007734600809501345,-0.002491515479990863,0.004037734068751973,0.002280466479842369
2022-02-08,0.004025120961881328,-0.0008620152382005394,0.012650749150642768,0.0039893940534791285,-0.00218760003515676,-0.0025026088809162687,-0.0020426049747412087,0.0005857840574166676,-0.0022025743202019844,0.0018658406385300766,0.002937165988081728,-5.18384562095209e-05,0.009109704937106177,0.0034069715685703162,-0.002187600035154501,0.012690624402571387,0.002028714111785587
2022-02-09,0.012606793313618202,0.0020788628202828845,0.020134838406392387,0.010586642875693669,0.00855368135617157,0.019764412626272824,0.023276707600632055,0.01183652049543637,0.01962222576661209,0.018124697764266597,0.013799729865727304,0.0024041998047628996,0.02014001444205351,0.011316554596658772,0.0085536813561709,0.019982629640550562,-0.0026337823084616138
2022-02-10,-0.016922118858680186,-0.014560864061601857,-0.024263106082475446,-0.01772865349281519,-0.015310165410133419,-0.026291180600430487,-0.02952082222373364,-0.030105309133962466,-0.026251649478538197,-0.02950248131192452,-0.0184836291489719,-0.014514090221728147,-0.02593719655867145,-0.01846893181931292,-0.015310165410133589,-0.024956379683033148,-0.008542449146838707
2022-02-11,-0.010206802133622505,0.00022859066287485362,-0.026133969192561803,-0.009114314252088298,-0.008214035691574808,-0.05987846010561805,-0.05550499859573852,-0.056028787120305935,-0.058300399767526254,-0.05577101561755888,-0.018485411795621763,-0.0005145168294719389,-0.029179184817827872,-0.0133974978395258,-0.008214035691575836,-0.027108076394494467,0.003027087380397657
2022-02-14,-0.006341009055696149,-0.004309230033698409,-0.00026443696773321393,-0.005757735398105672,-0.007586052948258708,-0.004873680716226225,0.0014162470861189464,0.005556605991950608,-0.0037941564792505914,0.003371073003187769,-0.006096454332451163,-0.004275487176413582,0.003441742022853804,-0.005679878801813365,-0.007586052948257997,-0.000513241015625273,-0.003027570733267766
2022-02-15,0.010470141652055799,0.003946247340655597,0.024862114286083994,0.009038556165936193,0.005296866837208282,0.05531791979116256,0.056573140207192674,0.05445453685980212,0.05513929815856695,0.055697831577990096,0.017944771341906928,0.004434327177870823,0.033293582827437246,0.01295704289449585,0.005296866837208317,0.02271868216340409,-0.007364162462569154
2022-02-16,-0.00045210611220674723,-0.0010665917920738282,-0.0024649954867605934,-0.0007504939422397556,-0.00021599664733101462,-0.015403125009194408,-0.01686594109893373,-0.01314953891171188,-0.015514133345980207,-0.015318333580435333,-0.002943942595038024,-0.0010193081897360698,-0.004541401607467611,-0.0020267698061080565,-0.0002159966473311019,-0.003457190248731284,0.0011210048733456372
2022-02-17,-0.01523585324930586,-0.0016625450863519322,-0.020644330607201767,-0.012581348496351088,-0.014329473878001113,-0.07783500010761192,-0.07631589418961118,-0.07144175525008176,-0.0776587949538687,-0.07186720697364042,-0.025669044392356868,-0.002393147794187258,-0.031187624283276462,-0.01834865116146312,-0.014329473878000954,-0.02139210157597992,0.0020705770148354836
2022-02-18,-0.008409016441980766,-0.004301957972309261,-0.003793860075906263,-0.007564643930256221,-0.005628082590046728,-0.0078087634981973564,-0.010005843438661635,-0.012393181007769153,-0.008234321141704854,-0.009120607636418974,-0.00830897428468353,-0.004365482441344074,-0.008151148108573151,-0.007534000843928251,-0.005628082590045574,-0.002735032380406818,0.002454247494401742
2022-02-22,-0.006636163123505223,-0.005175262328851571,-0.005184474990410229,-0.0057413024706052035,-0.005764140455047526,0.039267972983908536,0.037057929488986896,0.03619331569670381,0.03879467793436576,0.036078839298408986,0.0010145262277304048,-0.005145247442248806,0.0032863392167665245,-0.0017116487724477781,-0.005764140455048404,-0.004450813528162346,0.008858336249866375
2022-02-23,-0.011444759515712766,-0.0001325750238354641,-0.01075173080652339,-0.010177038850681814,-0.0029495985845739594,-0.020894244531552655,-0.02182343031937336,-0.023111065104208846,-0.02111728320916876,-0.023664949133751164,-0.013019673685019413,-0.0011113084101842792,-0.011575276484710639,-0.011126295877382295,-0.0029495985845754565,-0.008720974014184936,-0.0010749564967128225
2022-02-24,0.00664616201331293,-0.005303612502434608,0.014082709445553374,0.0059181193284462315,0.0006170535406024749,0.0018385094903915376,0.0024214652164518524,0.0034114587694185385,0.0029346335018147567,0.004242279198699893,0.005844886592826033,-0.004386856928961742,0.012865410169603584,0.005466236456903363,0.0006170535406028325,0.014154228156791208,-0.0009193700977471264
2022-02-25,0.02542752148262096,0.023148299184533996,0.028542714025887553,0.02471941603711362,0.024736547615645494,0.0426568023198654,0.03838560552570617,0.035351103248740585,0.04160797908702178,0.03842564330038363,0.028299068288828368,0.022684005121588326,0.03446063914311992,0.026304648060017928,0.024736547615644706,0.02942082492057629,0.004628156877836964
2022-02-28,-0.002195598379704531,-0.009172537239219477,-0.005389162002481478,-0.004485518967475669,-0.007587033451503737,0.1008640657054067,0.10607836386423417,0.10595416003986308,0.10295228970565423,0.10642726465028218,0.01498101230114734,-0.008637695973045431,0.025294215676657586,0.004997344960192929,-0.007587033451503225,-0.005310894406731224,-0.008373481663602007
2022-03-01,-0.012896231197349313,-0.001380031987143212,-0.016900133210388,-0.010821421610820536,-0.009088133213271468,0.003119622193887295,0.009483953880817738,0.012369168339398353,0.004472701687868213,0.010371978720136649,-0.010226922298809879,-0.0017615082720691467,-0.005678219933523851,-0.009460165594794182,-0.009088133213272367,-0.017061396274386072,-0.0034585624926554326
2022-03-02,0.019780619392027854,0.012091458131649685,0.02404432002228995,0.017887740173233493,0.011343617647391231,-0.018961438742063776,-0.014447103090659821,-0.016983126072450085,-0.01825323834952669,-0.014967278745190694,0.013323609703012582,0.012320271211008215,0.017253564136359433,0.01471081614120023,0.011343617647391207,0.025342000435915106,-0.0029600591030188124
2022-03-03,-0.000841849061040849,0.006757350650121824,-0.004426623158041955,0.0013132066080499389,0.0030720859005260036,-0.01945143008743081,-0.023472771110971943,-0.027254247839666998,-0.020296738614055215,-0.029067054200241735,-0.003943445898772509,0.006609450305108415,-0.00949832720180942,-0.0003871426367364223,0.003072085900526058,-0.005651786339354695,0.0009749256142435178
2022-03-04,0.0018169686926337782,0.0077635013224030824,0.0022638076784338157,0.0026891660650647177,-0.0004142272445066988,-0.06963713259937182,-0.0674573813271828,-0.06884228333758498,-0.06978574793233666,-0.0644120212242821,-0.010092048189367153,0.007233135592782783,-0.013313053042899382,-0.003509548514807304,-0.0004142272445067086,0.0008263719912439008,0.016052920566024514
2022-03-07,-0.01776749892036473,-0.006575819712204751,-0.021763492083019406,-0.015133915908715484,-0.018174706191073857,-0.017777027863443554,-0.016470177144826795,-0.01760947990653619,-0.01743308968853565,-0.016881559544758885,-0.01776908707754453,-0.006925305252717586,-0.021590129815554984,-0.015267780485105239,-0.01817470619107367,-0.023682856629065017,0.007546498175250033
2022-03-08,-0.004451663647359794,-0.014276595487508792,-0.0077791487914541935,-0.0071926305937267745,-0.018790629496204442,0.019149664845266434,0.020590684174936404,0.017770515092882157,0.019296886546165976,0.020617714286874728,-0.0005181088985887553,-0.013777605686876264,-0.003844749114279934,-0.004856064031272634,-0.018790629496204362,-0.009205379065867514,-0.0071547884331879825
2022-03-09,0.015019626125899072,0.007191433473031615,0.019457079583181103,0.012978864512772338,0.01014192990626348,0.0614250133237116,0.055845115343984536,0.06434777078250434,0.06174905165628498,0.05552134398287809,0.02275385732553449,0.007345410684702282,0.03128178892740643,0.017106286958138393,0.010141929906263522,0.021933505163214434,-0.003467299729594123
2022-03-10,-0.0008810613935192379,-0.0003347580807469678,0.0012331510012908234,-0.001069105943223425,-0.0041921947259784,-0.04529719373610162,-0.042701213080069376,-0.0481704606709648,-0.04563537671376829,-0.044343909387467496,-0.008283750117282968,-0.0005180973680384812,-0.010123419717296574,-0.004905234378957355,-0.004192194725978281,-0.0011041823518843977,-0.0005952549007164284
2022-03-11,-0.008321164119682882,-0.006698477926629412,-0.011164370992495239,-0.008209129058068238,-0.007470798174368557,0.007251389353312222,0.0018961993782382561,-0.0023367634460555054,0.005874758922248914,-0.003959334140644226,-0.005725738540850364,-0.006596347514145329,-0.011832026160792788,-0.0068231742558028385,-0.007470798174368626,-0.010758363323075925,0.0038164232585025126
2022-03-14,-0.009521426509802988,-0.006885516216904293,-0.019972989020053837,-0.00899573163855631,-0.004388291547726067,0.025832757715324076,0.027864633286265452,0.02534624280339182,0.02675858189372274,0.026030470224676288,-0.003629062472281809,-0.006953077318431879,-0.006199644748989924,-0.005673189089332402,-0.004388291547726417,-0.021135027623724635,-0.0034049944152807375
2022-03-15,0.009821014009503297,0.01006543024971367,0.021849790359229494,0.010519697570955267,0.013622501089594853,0.002887432540878421,0.002548621256799031,0.0013868020555446638,0.0024911152218330163,3.155572038250241e-05,0.008665417098065818,0.010077129397429937,0.018587332537876422,0.009655608501691044,0.013622501089594903,0.02286029975156411,0.004153077649368418
2022-03-16,0.015830145929724593,0.006109915058648552,0.02132645973704572,0.014126651453465495,0.01006050246745354,0.04154673098381621,0.040281223619310656,0.04499373383448459,0.04162093625988704,0.04028178089831632,0.02011624343873986,0.006530370790660154,0.025523505254019762,0.016341556027534204,0.01006050246745364,0.02094409452451813,-0.010579777561250229
2022-03-17,0.014569366617528792,0.012069396680253593,0.009961181054381799,0.013185424168767496,0.011590981405145489,-0.0021367286149943324,-0.0008253610692053291,0.0009176792864883376,-0.002086252771906559,-0.0003641546611969698,0.011785017412108271,0.011987568898970184,0.008320871883465149,0.01195100358544604,0.01159098140514543,0.008482653420214075,0.0022941699242776756
2022-03-18,0.004900691902451891,0.003705144456858458,0.011604461425969182,0.004625742623691187,0.006511640253848637,0.02287071412696635,0.02364451972683752,0.02542351264360782,0.022967726631965946,0.02488901923173928,0.007895695606537636,0.0036762408725211806,0.015134228037876578,0.0060932432414120465,0.0065116402538486105,0.012649774159242767,-0.0013313191024684023
2022-03-21,0.0036164035562298484,0.003122561279601667,0.014190450566632682,0.002777571894680709,-0.001628753399943862,0.023983811636451392,0.013797916013996823,0.01945572794266609,0.022131273122346935,0.01721956657123632,0.007010971569600105,0.0029311486562148773,0.015768994543034022,0.004538491165695218,-0.001628753399943745,0.015506252824320263,0.010733401888858303
2022-03-22,0.0055469342443239394,0.004512635505503743,9.46985949573509e-05,0.005267719945923524,0.007711864307017469,0.06288462575961842,0.0431821059323714,0.05081739980528883,0.060293105348961824,0.048571147680168486,0.015103216163539686,0.004538074231172163,0.008709201107835468,0.01012190371353446,0.0077118643070174,0.0005466450033837733,-0.006099194964996388
2022-03-23,-0.009675333619606638,-0.005699299910231064,-0.005256333763396093,-0.009416244421260394,-0.009087663303987368,0.012081167675711225,0.022181857020240038,0.034576330314930424,0.012924723466951877,0.032929984905501246,-0.006049250070386996,-0.005714719301389558,0.009169413097771119,-0.007476363965569802,-0.009087663303987262,-0.005552499941896054,0.00349419125076125
2022-03-24,0.010775713212324893,0.005798502835495393,0.024618379416625192,0.010044936092831117,0.00784059345547986,0.02453322843609056,0.024980868165251503,0.027783033293453142,0.024563492354489267,0.02209030126973776,0.013068632416285834,0.005721274822004053,0.025665987785535856,0.011173222902705279,0.007840593455479841,0.02886563844993665,0.0012753232724054177
2022-03-25,0.009012400337871585,0.008165219753826407,0.007203074006390042,0.008689112641114664,0.007104803563341212,-0.011489590412916785,-0.00975043870428016,-0.009616712193371934,-0.010615425026226675,-0.0095732869449269,0.005595401879406856,0.008010755710835132,0.0037748881574147454,0.007065469998200985,0.007104803563341339,0.006341903646854065,-0.0008296141570858496
2022-03-28,0.0008465485017869992,0.005925180425391878,0.002241768507924548,0.0030718505938674167,0.007561770341836137,0.004451770657822229,0.0004548333297648864,0.0009476173780526575,0.004075631966944504,-0.00023490788329313874,0.001447418861126204,0.0059868437895793285,0.0028282198176527522,0.0031148718035894666,0.0075617703418360965,0.002886892060047505,0.004777777588980452
2022-03-29,0.012421936723784473,0.01227386459595248,0.007941593342260873,0.012603503557948351,0.017591201862912777,0.013999177555741139,0.01249978701209718,0.015561360545065003,0.013683885273453458,0.012458126480222757,0.012684810195777246,0.012247274717648958,0.009119738016292218,0.012668321221772253,0.01759120186291273,0.010188186495268968,0.0031316567595895736
2022-03-30,-0.004279865159334702,0.0019592306896110915,-0.007328708462983305,-0.003108920063481506,-0.0035724721043978317,0.009501167971384695,0.009535227073023862,0.0036329545580671904,0.008874639876647435,0.00977302114037295,-0.0019830263042148024,0.0018357948928870798,-0.005957868944075654,-0.0019358299997109009,-0.0035724721043977545,-0.009148817009969624,0.0010312237375623172
2022-03-31,-0.014612859704207259,-0.009843974138874272,-0.019753385500361237,-0.013205309700357454,-0.010818213199978414,-0.03077250341725826,-0.02980444891413664,-0.032347523606801966,-0.03062963658310404,-0.023863135832480696,-0.017306133656382425,-0.009983727841419751,-0.02211079280535511,-0.01466988750365801,-0.010818213199978426,-0.020670424623274848,0.0029285741607367063
2022-04-01,0.006186125023239843,0.008391175264587731,-0.001558425291503253,0.006890419528955066,0.008977665786332677,0.013142468892550918,0.02079525209999635,0.022172506940241428,0.013919249196864315,0.019962314808185347,0.007345515668125023,0.008215538777469389,0.004743340983289345,0.007557985673809843,0.008977665786332604,4.086118385794005e-05,0.00582231887453688
2022-04-04,0.0023851263573864538,0.0024913291296399438,-0.0017527844036761765,0.0023338093169938973,0.005233758195294809,-0.006553388346854017,-0.008869478232969753,0.0001288229979921978,-0.006366787528361459,-0.0030674097480467856,0.000895373906679708,0.0021501121779962584,-0.0008599733483891068,0.0015620119873641738,0.00523375819529482,-0.002503391109359585,-0.0021980086799708465
2022-04-05,-0.010698340505611342,-0.0043388995926454885,-0.013026335552675652,-0.007998352319947246,-0.006548754931559147,-0.028460521862655356,-0.02438219030513963,-0.03225658149273575,-0.02787430299104115,-0.02694680997348393,-0.013658704065118677,-0.004302200017364489,-0.014909809509760579,-0.009202707136857438,-0.006548754931559458,-0.01377876501588465,0.0009985465954010105
2022-04-06,-0.0012633246356550413,0.010811422224940222,-0.0011050721221772812,0.0021828337594709214,0.005582031641593577,-0.09165544300198733,-0.07970475549213632,-0.08972619945240032,-0.08887386413387494,-0.08129678755492047,-0.016328677696710422,0.009766377088178742,-0.007944092595703849,-0.0037794029987547645,0.005582031641593247,-0.0004006171847896723,0.0015484144123408927
2022-04-07,0.0016102370143205459,0.002675302182932121,0.008739218144524526,0.001597945764486308,0.004579902740997058,0.0361365525133895,0.02277602037990791,0.04395371040987666,0.03371613496311995,0.026346243640509415,0.007364622930832038,0.002810391462350815,0.010476148511042133,0.0037748208344174235,0.004579902740996838,0.006483443968255799,-2.406863504996788e-05
2022-04-08,0.003154132343436489,0.004665546946995228,0.0017806466185614136,0.002600426014814582,0.0042793335459087554,-0.041862478758459706,-0.03212833599450447,-0.041874517275871506,-0.04025193035832103,-0.03566463115271992,-0.004348636173546209,0.004077891096159924,-0.002048922476595303,-0.00015649141563521258,0.00427933354590876,0.0019195842986651239,0.0021720805276913687
2022-04-11,-0.011840453695113766,-0.008501439986863927,-0.01908911733650288,-0.011115754230855443,-0.013365736062585468,-0.08038746598850147,-0.07608710772918714,-0.07983488749062492,-0.07926847920417342,-0.07879055803262473,-0.023264955744011717,-0.009438415639822489,-0.026233799358628733,-0.0156482952943066,-0.013365736062585266,-0.020009299057721107,0.001844051399629989
2022-04-12,-0.0008602131354637924,-0.0015690452798945349,0.002065425847761631,-0.0015636953078984228,-0.004175733216190718,0.0283449435915488,0.02422078359976976,0.025942240737069553,0.027384479765201544,0.02617690589270037,0.004007312985704973,-0.0014184559712989997,0.004731406056650175,0.0004602168565522841,-0.004175733216190571,0.002788165667440795,0.002764373155705717
2022-04-13,0.009111691535789813,0.0033167691545463304,0.007208116344542444,0.007750170078991737,0.003066095184890396,0.037169341846512015,0.03284119085597843,0.022133222768161907,0.036377640297702775,0.031385106743519395,0.013787966587576849,0.0046705747952298406,0.009020503140553237,0.00954609522598609,0.003066095184890434,0.0071715555237055065,-0.0012488920192313356
2022-04-14,-0.002157609439999568,0.003089865127034251,-0.001140694073102667,-0.0018391841013821462,0.0005168395500801594,-0.023658564245833215,-0.027811066614808637,-0.03172605578634257,-0.024337501618825957,-0.027957490613089893,-0.00574110190763851,0.0018727233392495939,-0.004445856186204778,-0.0032094271362007906,0.0005168395500798322,-0.0027593793877087654,0.0038652220209493457
2022-04-18,0.0008561339045568396,-0.006744103981236427,0.007243626460518859,-0.0016097128430782994,-0.009729478342655957,0.022289250330103764,0.02259985632544944,0.0218563051141132,0.02255678150171521,0.022985071507032884,0.004428319975481326,-0.006397875888306175,0.009940950518997717,4.356248498252097e-05,-0.00972947834265596,0.007571725121112203,0.00284892704472282
2022-04-19,0.012514123824200307,0.009473712619570753,0.006093342362777802,0.012120741255595308,0.011207172919265696,0.021499995707293638,0.01914682068026709,0.01703998620691699,0.02094211215980515,0.017687525411575505,0.014011769138049197,0.00995179851175369,0.0064665607940351715,0.012690637856887182,0.011207172919265653,0.009174316690728823,-0.0018675695698817322
2022-04-20,0.001500873359236508,0.002612141519336827,0.0016192461751597445,0.002125594438376419,-0.0021222637906093025,-0.012096637850906013,-0.012960788384201527,-0.015154984160297067,-0.011928403366173353,-0.01398145608792088,-0.0007653785091205789,0.002757554813732522,0.0003094656142803078,0.0013322736751105757,-0.0021222637906098407,0.003656453051907662,0.002642092507422131
2022-04-21,-0.012365582660085608,-0.004653755778483644,-0.018246520882652696,-0.01110808210208014,-0.012389161900706498,-0.020877854849308077,0.003385587968219626,-0.011466967036349434,-0.018511997035918715,0.004951219740000012,-0.013784294691622685,-0.004999748408688065,-0.017921579105931312,-0.011265341460185476,-0.012389161900706776,-0.01862071644841804,0.001540935172263344
2022-04-22,-0.02310687701405425,-0.015316060885238396,-0.029397242013507414,-0.020630620792598718,-0.01671799027576301,-0.011750225224195165,-0.02053395137003263,-0.01011444423596884,-0.012785236479915882,-0.01846395486500876,-0.021214101715744407,-0.016341459223335516,-0.029087985289841013,-0.02026071460894468,-0.016717990275762606,-0.026766507545723957,-0.005513140680540336
2022-04-25,-0.0025623220050974235,-0.00117731881627122,-0.005556361936802322,-0.0017625365540950195,0.0005164872037576563,0.01016629986165194,0.012269262536410244,0.014483155260014022,0.01106087429358953,0.013900620957647906,-0.000440885027305863,-0.0010382835129368881,-0.0024508736098138827,-0.000993410669666885,0.0005164872037575636,-0.0069735098731904185,-0.005133298730370288
2022-04-26,-0.02058994664206025,-0.01857821866623245,-0.017856606005874492,-0.019509226079535185,-0.010058733522585706,-0.06831752801509475,-0.06353662071436356,-0.06967161146763089,-0.06743643446673128,-0.06572852937712727,-0.028544543537566,-0.017960826550711993,-0.022477995207874333,-0.022601743137408543,-0.010058733522585944,-0.01803179776986154,0.00040523311532942815
